bootstrap_index,n_subjects_sampled,n_query_rows,v2_top1,v2_mrr,v2_percentile_rank,v2A_top1,v2A_mrr,v2A_percentile_rank,delta_top1_v2A_minus_v2,delta_mrr_v2A_minus_v2,delta_percentile_rank_v2A_minus_v2
1283,17,34,0.8235294117647058,0.8720588235294118,0.9068627450980393,0.8823529411764706,0.9044117647058824,0.9248366013071895,0.05882352941176472,0.032352941176470584,0.017973856209150152
1284,17,33,0.6666666666666666,0.7621212121212121,0.7744107744107744,0.7272727272727273,0.8005050505050505,0.797979797979798,0.06060606060606066,0.03838383838383841,0.023569023569023573
1285,17,34,0.7058823529411765,0.8009803921568628,0.8437314319667261,0.8235294117647058,0.8627450980392157,0.8660130718954248,0.11764705882352933,0.061764705882352944,0.022281639928698693
1286,17,33,0.5454545454545454,0.6810606060606061,0.7239057239057239,0.6666666666666666,0.7512626262626263,0.7592592592592592,0.12121212121212122,0.07020202020202015,0.03535353535353525
1287,17,34,0.8529411764705882,0.9017156862745097,0.9411764705882353,0.9117647058823529,0.9375,0.9591503267973858,0.05882352941176472,0.03578431372549029,0.017973856209150485
1288,17,33,0.7575757575757576,0.8686868686868686,0.9618916437098255,0.9393939393939394,0.9696969696969697,0.9932659932659933,0.18181818181818188,0.1010101010101011,0.0313743495561678
1289,17,34,0.7647058823529411,0.8575980392156862,0.9347890671420084,0.9117647058823529,0.9375,0.9591503267973858,0.1470588235294118,0.07990196078431377,0.024361259655377387
1290,17,33,0.696969696969697,0.8053030303030303,0.8653198653198654,0.8181818181818182,0.8775252525252525,0.8939393939393939,0.12121212121212122,0.07222222222222219,0.028619528619528545
1291,17,34,0.8529411764705882,0.9066176470588235,0.9466726084373143,0.9411764705882353,0.9522058823529411,0.9624183006535948,0.08823529411764708,0.045588235294117596,0.015745692216280527
1292,17,34,0.7352941176470589,0.8308823529411765,0.8143196672608438,0.8235294117647058,0.875,0.8235294117647058,0.08823529411764697,0.044117647058823484,0.009209744503862027
1293,17,32,0.8125,0.8640625,0.9016729797979798,0.875,0.8984375,0.9201388888888888,0.0625,0.034375000000000044,0.01846590909090906
1294,17,33,0.8181818181818182,0.8838383838383838,0.8732782369146006,0.8787878787878788,0.914141414141414,0.8787878787878788,0.06060606060606055,0.030303030303030276,0.0055096418732781816
1295,17,33,0.9090909090909091,0.9340909090909091,0.9534741352923171,0.9393939393939394,0.9507575757575758,0.9612794612794613,0.030303030303030387,0.01666666666666672,0.007805325987144229
1296,17,33,0.7878787878787878,0.8762626262626262,0.9181205999387818,0.9090909090909091,0.9419191919191919,0.936026936026936,0.12121212121212122,0.06565656565656575,0.017906336088154173
1297,17,33,0.696969696969697,0.8053030303030304,0.8659320477502296,0.8181818181818182,0.8775252525252526,0.8939393939393939,0.12121212121212122,0.07222222222222219,0.02800734618916434
1298,17,31,0.6774193548387096,0.8010752688172043,0.8387096774193549,0.8064516129032258,0.8763440860215054,0.8637992831541219,0.12903225806451613,0.07526881720430112,0.02508960573476704
1299,17,34,0.8235294117647058,0.879656862745098,0.8905228758169935,0.8823529411764706,0.9105392156862746,0.9035947712418301,0.05882352941176472,0.030882352941176583,0.013071895424836555
1300,17,33,0.6666666666666666,0.808080808080808,0.8530762167125804,0.8787878787878788,0.914141414141414,0.8787878787878788,0.21212121212121215,0.10606060606060608,0.025711662075298403
1301,17,34,0.7647058823529411,0.8651960784313725,0.9162210338680927,0.9117647058823529,0.943627450980392,0.9379084967320261,0.1470588235294118,0.07843137254901955,0.021687462863933415
1302,17,33,0.7272727272727273,0.8101010101010101,0.8400673400673401,0.8181818181818182,0.8585858585858587,0.8619528619528619,0.09090909090909094,0.048484848484848575,0.02188552188552184
1303,17,32,0.75,0.8486979166666666,0.9289772727272727,0.90625,0.93359375,0.9565972222222222,0.15625,0.08489583333333339,0.027619949494949503
1304,17,32,0.65625,0.7625,0.8177083333333334,0.75,0.8229166666666666,0.8506944444444444,0.09375,0.060416666666666674,0.03298611111111105
1305,17,33,0.7878787878787878,0.8712121212121212,0.9124579124579124,0.8787878787878788,0.9267676767676768,0.9326599326599326,0.09090909090909094,0.05555555555555558,0.02020202020202022
1306,17,33,0.7272727272727273,0.817929292929293,0.8221610039791858,0.8181818181818182,0.86489898989899,0.8400673400673401,0.09090909090909094,0.046969696969696995,0.017906336088154284
1307,17,34,0.6176470588235294,0.7745098039215687,0.8398692810457515,0.8235294117647058,0.8872549019607844,0.8758169934640523,0.2058823529411764,0.11274509803921573,0.03594771241830075
1308,17,33,0.696969696969697,0.7977272727272727,0.8131313131313131,0.7878787878787878,0.8497474747474748,0.8367003367003367,0.09090909090909083,0.05202020202020208,0.023569023569023573
1309,17,34,0.8529411764705882,0.9264705882352942,0.9838086749851456,1.0,1.0,1.0,0.1470588235294118,0.07352941176470584,0.01619132501485443
1310,17,33,0.6666666666666666,0.8106060606060606,0.8945515763697582,0.8787878787878788,0.9267676767676768,0.9326599326599326,0.21212121212121215,0.11616161616161624,0.038108356290174394
1311,17,34,0.5882352941176471,0.7352941176470588,0.7342543077837195,0.7058823529411765,0.8039215686274509,0.7581699346405228,0.11764705882352944,0.06862745098039214,0.023915626856803374
1312,17,32,0.875,0.9375,0.9886363636363636,1.0,1.0,1.0,0.125,0.0625,0.011363636363636354
1313,17,31,0.8064516129032258,0.868010752688172,0.8830237862495927,0.8709677419354839,0.9018817204301075,0.8942652329749103,0.06451612903225812,0.03387096774193554,0.011241446725317683
1314,17,33,0.9090909090909091,0.9494949494949496,0.9831649831649831,0.9696969696969697,0.9848484848484849,0.9966329966329965,0.06060606060606066,0.03535353535353525,0.013468013468013407
1315,17,31,0.5483870967741935,0.7198924731182795,0.861029651352232,0.8064516129032258,0.8629032258064516,0.9103942652329748,0.25806451612903225,0.1430107526881721,0.04936461388074287
1316,17,34,0.7058823529411765,0.8281862745098039,0.9260249554367201,0.9117647058823529,0.9375,0.9591503267973858,0.2058823529411764,0.10931372549019613,0.03312537136066562
1317,17,33,0.5757575757575758,0.7118686868686869,0.6942148760330579,0.6666666666666666,0.763888888888889,0.7154882154882155,0.09090909090909083,0.05202020202020208,0.021273339455157636
1318,17,34,0.5882352941176471,0.7127450980392157,0.7211824123588829,0.6764705882352942,0.7647058823529411,0.7450980392156863,0.08823529411764708,0.05196078431372542,0.023915626856803374
1319,17,34,0.7352941176470589,0.8504901960784313,0.9101307189542484,0.9117647058823529,0.943627450980392,0.9379084967320261,0.17647058823529405,0.09313725490196068,0.02777777777777779
1320,17,32,0.625,0.7890625,0.8877840909090909,0.875,0.9244791666666666,0.9305555555555556,0.25,0.13541666666666663,0.04277146464646464
1321,17,33,0.8787878787878788,0.918939393939394,0.9484236302418121,0.9393939393939394,0.9507575757575758,0.9612794612794613,0.06060606060606066,0.03181818181818186,0.012855831037649201
1322,17,33,0.696969696969697,0.7977272727272728,0.8131313131313131,0.7878787878787878,0.8497474747474747,0.8367003367003367,0.09090909090909083,0.052020202020201856,0.023569023569023573
1323,17,33,0.7575757575757576,0.8636363636363636,0.9568411386593205,0.9090909090909091,0.9545454545454546,0.9898989898989901,0.1515151515151515,0.09090909090909094,0.03305785123966953
1324,17,32,0.8125,0.8958333333333333,0.9693813131313131,0.9375,0.96875,0.9930555555555556,0.125,0.07291666666666674,0.02367424242424243
1325,17,33,0.7272727272727273,0.8305555555555555,0.8783287419651056,0.8787878787878788,0.9078282828282828,0.9006734006734006,0.1515151515151515,0.07727272727272727,0.02234465870829505
1326,17,33,0.6060606060606061,0.7601010101010102,0.7891031527395164,0.7878787878787878,0.8560606060606061,0.8148148148148149,0.18181818181818177,0.09595959595959591,0.025711662075298514
1327,17,33,0.8181818181818182,0.8835858585858585,0.9343434343434344,0.9090909090909091,0.9356060606060606,0.9579124579124579,0.09090909090909083,0.05202020202020208,0.023569023569023573
1328,17,31,0.6774193548387096,0.8010752688172041,0.8393613554903878,0.8064516129032258,0.8763440860215053,0.8637992831541219,0.12903225806451613,0.07526881720430112,0.024437927663734094
1329,17,32,0.8125,0.8669270833333333,0.8802083333333334,0.84375,0.8893229166666667,0.8940972222222222,0.03125,0.022395833333333393,0.01388888888888884
1330,17,33,0.8484848484848485,0.9191919191919191,0.9793388429752067,0.9696969696969697,0.9848484848484849,0.9966329966329965,0.12121212121212122,0.06565656565656575,0.017294153657789857
1331,17,33,0.7272727272727273,0.817929292929293,0.8244566880930517,0.8181818181818182,0.8648989898989898,0.8400673400673401,0.09090909090909094,0.046969696969696884,0.015610651974288348
1332,17,32,0.65625,0.7994791666666666,0.889520202020202,0.84375,0.9088541666666666,0.9270833333333334,0.1875,0.109375,0.03756313131313138
1333,17,34,0.5588235294117647,0.7004901960784313,0.7581699346405228,0.6764705882352942,0.7769607843137254,0.7973856209150326,0.11764705882352944,0.07647058823529407,0.039215686274509776
1334,17,33,0.6363636363636364,0.775,0.8587389041934497,0.8181818181818182,0.8775252525252526,0.8939393939393939,0.18181818181818188,0.10252525252525257,0.03520048974594425
1335,17,34,0.8529411764705882,0.9019607843137255,0.877450980392157,0.8823529411764706,0.9166666666666667,0.8823529411764706,0.02941176470588236,0.014705882352941235,0.004901960784313597
1336,17,31,0.6129032258064516,0.7551075268817203,0.8429455848810687,0.7741935483870968,0.8534946236559139,0.8835125448028674,0.16129032258064513,0.09838709677419355,0.040566959921798706
1337,17,34,0.5882352941176471,0.7127450980392156,0.7217765894236483,0.6764705882352942,0.7647058823529411,0.7450980392156863,0.08823529411764708,0.05196078431372553,0.023321449792037985
1338,17,33,0.6363636363636364,0.7547979797979797,0.7525252525252526,0.7272727272727273,0.8068181818181818,0.7760942760942761,0.09090909090909094,0.05202020202020208,0.023569023569023462
1339,17,34,0.8235294117647058,0.8872549019607844,0.8764111705288177,0.8823529411764706,0.9166666666666667,0.8823529411764706,0.05882352941176472,0.02941176470588236,0.005941770647652889
1340,17,32,0.9375,0.9635416666666667,0.9878472222222223,0.96875,0.984375,0.9965277777777778,0.03125,0.02083333333333326,0.00868055555555547
1341,17,34,0.7058823529411765,0.7963235294117648,0.7745098039215687,0.7647058823529411,0.8272058823529411,0.7859477124183006,0.05882352941176461,0.03088235294117636,0.011437908496731986
1342,17,34,0.6764705882352942,0.821078431372549,0.9037433155080213,0.9117647058823529,0.943627450980392,0.9379084967320261,0.23529411764705876,0.12254901960784303,0.034165181224004804
1343,17,34,0.7058823529411765,0.796078431372549,0.8366013071895424,0.7941176470588235,0.8480392156862745,0.8627450980392156,0.08823529411764697,0.05196078431372553,0.02614379084967322
1344,17,33,0.6060606060606061,0.7396464646464647,0.7491582491582492,0.7272727272727273,0.8068181818181818,0.7760942760942761,0.12121212121212122,0.0671717171717171,0.026936026936026813
1345,17,32,0.8125,0.8828125,0.9131944444444444,0.875,0.9244791666666666,0.9305555555555556,0.0625,0.04166666666666663,0.01736111111111116
1346,17,33,0.9393939393939394,0.9646464646464648,0.9882154882154883,0.9696969696969697,0.9848484848484849,0.9966329966329965,0.030303030303030276,0.02020202020202011,0.008417508417508213
1347,17,32,0.75,0.8328125,0.8947285353535355,0.875,0.8984375,0.9201388888888888,0.125,0.06562500000000004,0.02541035353535337
1348,17,31,0.8064516129032258,0.8760752688172042,0.9301075268817204,0.9032258064516129,0.9314516129032258,0.9551971326164874,0.09677419354838712,0.055376344086021545,0.02508960573476704
1349,17,34,0.8823529411764706,0.9411764705882353,0.9858882947118242,1.0,1.0,1.0,0.11764705882352944,0.05882352941176472,0.014111705288175846
1350,17,32,0.6875,0.7755208333333333,0.7777777777777778,0.75,0.8098958333333334,0.7951388888888888,0.0625,0.034375000000000044,0.01736111111111105
1351,17,33,0.7878787878787878,0.8838383838383838,0.9635751453933272,0.9393939393939394,0.9696969696969697,0.9932659932659933,0.1515151515151516,0.08585858585858597,0.02969084787266607
1352,17,33,0.7878787878787878,0.8762626262626263,0.9175084175084175,0.9090909090909091,0.9419191919191919,0.936026936026936,0.12121212121212122,0.06565656565656564,0.01851851851851849
1353,17,33,0.6666666666666666,0.7926767676767676,0.90633608815427,0.8181818181818182,0.8901515151515151,0.9478114478114479,0.1515151515151516,0.09747474747474749,0.04147535965717786
1354,17,33,0.6666666666666666,0.7621212121212121,0.7760942760942761,0.7272727272727273,0.8005050505050504,0.7979797979797979,0.06060606060606066,0.0383838383838383,0.02188552188552184
1355,17,33,0.7272727272727273,0.8176767676767677,0.8895010713192533,0.8484848484848485,0.8863636363636364,0.9191919191919192,0.12121212121212122,0.06868686868686869,0.02969084787266596
1356,17,33,0.696969696969697,0.817929292929293,0.9170492806856443,0.8787878787878788,0.9204545454545454,0.9545454545454546,0.18181818181818177,0.10252525252525246,0.0374961738598103
1357,17,33,0.696969696969697,0.8053030303030303,0.8636363636363636,0.8181818181818182,0.8775252525252525,0.8939393939393939,0.12121212121212122,0.07222222222222219,0.030303030303030276
1358,17,33,0.6666666666666666,0.7593434343434343,0.797979797979798,0.7575757575757576,0.8093434343434344,0.8232323232323232,0.09090909090909094,0.050000000000000044,0.025252525252525193
1359,17,33,0.8181818181818182,0.8681818181818182,0.9046525864707684,0.8787878787878788,0.9015151515151515,0.9225589225589225,0.06060606060606055,0.033333333333333326,0.017906336088154062
1360,17,32,0.78125,0.8645833333333334,0.8634785353535354,0.875,0.9114583333333334,0.875,0.09375,0.046875,0.01152146464646464
1361,17,32,0.75,0.8486979166666666,0.9289772727272727,0.90625,0.93359375,0.9565972222222222,0.15625,0.08489583333333339,0.027619949494949503
1362,17,32,0.8125,0.8880208333333333,0.9190340909090908,0.90625,0.9401041666666667,0.9340277777777778,0.09375,0.05208333333333348,0.014993686868686962
1363,17,34,0.8529411764705882,0.9066176470588235,0.9472667855020795,0.9411764705882353,0.9522058823529411,0.9624183006535948,0.08823529411764708,0.045588235294117596,0.015151515151515249
1364,17,33,0.696969696969697,0.7977272727272728,0.8148148148148149,0.7878787878787878,0.8497474747474748,0.8367003367003367,0.09090909090909083,0.05202020202020197,0.02188552188552184
1365,17,34,0.6764705882352942,0.7985294117647058,0.8862150920974451,0.8823529411764706,0.9044117647058824,0.9248366013071895,0.2058823529411764,0.10588235294117654,0.03862150920974439
1366,17,32,0.65625,0.77578125,0.8068181818181819,0.78125,0.8450520833333334,0.8315972222222222,0.125,0.06927083333333339,0.02477904040404033
1367,17,34,0.8235294117647058,0.9019607843137254,0.9717765894236483,0.9411764705882353,0.9705882352941176,0.9934640522875817,0.11764705882352944,0.06862745098039225,0.021687462863933415
1368,17,34,0.5,0.6786764705882353,0.738116458704694,0.6764705882352942,0.7830882352941175,0.7761437908496732,0.17647058823529416,0.1044117647058822,0.03802733214497922
1369,17,34,0.5588235294117647,0.7225490196078431,0.8198158051099228,0.7941176470588235,0.8480392156862746,0.8627450980392156,0.23529411764705876,0.12549019607843148,0.04292929292929282
1370,17,33,0.7575757575757576,0.8737373737373738,0.9698500153045607,0.9696969696969697,0.9848484848484849,0.9966329966329965,0.21212121212121215,0.11111111111111105,0.026782981328435818
1371,17,34,0.7352941176470589,0.8306372549019608,0.8786393345216874,0.8529411764705882,0.8958333333333334,0.9003267973856209,0.11764705882352933,0.06519607843137254,0.021687462863933527
1372,17,33,0.7878787878787878,0.8558080808080807,0.8804713804713805,0.8484848484848485,0.8926767676767676,0.8973063973063973,0.06060606060606066,0.03686868686868694,0.01683501683501676
1373,17,34,0.4411764705882353,0.6443627450980391,0.7260843731431967,0.6470588235294118,0.7683823529411765,0.7728758169934641,0.20588235294117652,0.12401960784313737,0.046791443850267345
1374,17,29,0.7931034482758621,0.8821839080459771,0.916405433646813,0.9310344827586207,0.9511494252873564,0.9310344827586207,0.13793103448275856,0.06896551724137923,0.014629049111807624
1375,17,33,0.696969696969697,0.8025252525252525,0.8896541169268443,0.8484848484848485,0.8863636363636364,0.9191919191919191,0.1515151515151515,0.08383838383838382,0.029537802265074853
1376,17,34,0.7941176470588235,0.8723039215686275,0.9368686868686869,0.9117647058823529,0.9375,0.9591503267973858,0.11764705882352944,0.06519607843137254,0.022281639928698915
1377,17,34,0.6470588235294118,0.7666666666666666,0.8251633986928104,0.7941176470588235,0.8480392156862745,0.8627450980392156,0.1470588235294117,0.08137254901960789,0.037581699346405206
1378,17,31,0.8387096774193549,0.8841397849462365,0.8835125448028674,0.8709677419354839,0.9018817204301075,0.8942652329749103,0.032258064516129004,0.01774193548387104,0.01075268817204289
1379,17,34,0.8235294117647058,0.8870098039215686,0.9385026737967914,0.9117647058823529,0.9375,0.9591503267973858,0.08823529411764708,0.050490196078431415,0.020647653000594346
1380,17,31,0.7741935483870968,0.868279569892473,0.9110459433040077,0.9032258064516129,0.9381720430107526,0.931899641577061,0.12903225806451613,0.06989247311827962,0.02085369827305328
1381,17,32,0.84375,0.921875,0.982165404040404,1.0,1.0,1.0,0.15625,0.078125,0.017834595959596022
1382,17,33,0.6666666666666666,0.7467171717171717,0.7424242424242424,0.696969696969697,0.7664141414141413,0.7626262626262625,0.030303030303030387,0.019696969696969657,0.02020202020202011
1383,17,34,0.7941176470588235,0.8799019607843137,0.9188948306595366,0.9117647058823529,0.943627450980392,0.9379084967320261,0.11764705882352944,0.06372549019607832,0.019013666072489555
1384,17,34,0.5882352941176471,0.7323529411764705,0.8198158051099229,0.7647058823529411,0.8333333333333333,0.8594771241830065,0.17647058823529405,0.10098039215686272,0.03966131907308357
1385,17,33,0.8787878787878788,0.9343434343434343,0.9820936639118456,0.9696969696969697,0.9848484848484849,0.9966329966329965,0.09090909090909094,0.05050505050505061,0.014539332721150933
1386,17,34,0.7352941176470589,0.7958333333333334,0.8088235294117647,0.7647058823529411,0.8149509803921569,0.8284313725490196,0.02941176470588225,0.01911764705882346,0.019607843137254832
1387,17,33,0.7575757575757576,0.8406565656565657,0.8760330578512397,0.8484848484848485,0.8926767676767676,0.8973063973063973,0.09090909090909094,0.05202020202020197,0.021273339455157525
1388,17,33,0.7878787878787878,0.8712121212121212,0.9124579124579124,0.8787878787878788,0.9267676767676767,0.9326599326599326,0.09090909090909094,0.05555555555555547,0.02020202020202022
1389,17,32,0.71875,0.8278645833333333,0.9172979797979798,0.875,0.91796875,0.953125,0.15625,0.09010416666666665,0.03582702020202022
1390,17,34,0.8529411764705882,0.9066176470588235,0.9466726084373143,0.9411764705882353,0.9522058823529411,0.9624183006535948,0.08823529411764708,0.045588235294117596,0.015745692216280527
1391,17,33,0.7575757575757576,0.8457070707070706,0.8800122436486073,0.8787878787878788,0.9078282828282829,0.9006734006734006,0.12121212121212122,0.062121212121212244,0.02066115702479332
1392,17,32,0.625,0.7388020833333333,0.8298611111111112,0.75,0.81640625,0.8732638888888888,0.125,0.0776041666666667,0.04340277777777768
1393,17,32,0.5625,0.7104166666666667,0.8044507575757576,0.71875,0.8072916666666667,0.8472222222222222,0.15625,0.09687500000000004,0.04277146464646464
1394,17,33,0.7575757575757576,0.8661616161616161,0.921028466483012,0.9393939393939394,0.9570707070707071,0.9393939393939394,0.18181818181818188,0.09090909090909094,0.018365472910927494
1395,17,33,0.8787878787878788,0.918939393939394,0.9494949494949496,0.9393939393939394,0.9507575757575758,0.9612794612794613,0.06060606060606066,0.03181818181818186,0.011784511784511675
1396,17,31,0.7096774193548387,0.7978494623655913,0.8328445747800586,0.8064516129032258,0.8494623655913978,0.8530465949820788,0.09677419354838701,0.05161290322580647,0.02020202020202022
1397,17,33,0.6060606060606061,0.7315656565656565,0.8362411998775635,0.7575757575757576,0.821969696969697,0.877104377104377,0.1515151515151515,0.09040404040404049,0.04086317722681354
1398,17,34,0.7352941176470589,0.8382352941176471,0.8600713012477719,0.8529411764705882,0.9019607843137255,0.8790849673202614,0.11764705882352933,0.06372549019607843,0.019013666072489555
1399,17,34,0.7647058823529411,0.8379901960784314,0.8333333333333334,0.8235294117647058,0.8688725490196078,0.8447712418300654,0.05882352941176472,0.03088235294117636,0.011437908496731986
1400,17,34,0.8235294117647058,0.8870098039215686,0.9385026737967914,0.9117647058823529,0.9375,0.9591503267973858,0.08823529411764708,0.050490196078431415,0.020647653000594346
1401,17,33,0.8181818181818182,0.8760101010101009,0.8895010713192532,0.8787878787878788,0.9078282828282828,0.9006734006734006,0.06060606060606055,0.03181818181818186,0.01117232935414747
1402,17,33,0.9090909090909091,0.9340909090909091,0.9534741352923171,0.9393939393939394,0.9507575757575758,0.9612794612794613,0.030303030303030387,0.01666666666666672,0.007805325987144229
1403,17,33,0.6060606060606061,0.7239898989898991,0.7845117845117844,0.7272727272727273,0.7941919191919192,0.81986531986532,0.12121212121212122,0.07020202020202015,0.03535353535353558
1404,17,32,0.625,0.7520833333333333,0.8218118686868687,0.78125,0.8385416666666666,0.8541666666666666,0.15625,0.0864583333333333,0.0323547979797979
1405,17,33,0.6363636363636364,0.775,0.8591980410162229,0.8181818181818182,0.8775252525252526,0.8939393939393939,0.18181818181818188,0.10252525252525257,0.03474135292317104
1406,17,33,0.8484848484848485,0.9116161616161617,0.9265381083562902,0.9393939393939394,0.9570707070707072,0.9393939393939394,0.09090909090909094,0.045454545454545525,0.012855831037649201
1407,17,34,0.7352941176470589,0.8578431372549019,0.9603386809269163,0.9411764705882353,0.9705882352941176,0.9934640522875817,0.2058823529411764,0.11274509803921573,0.0331253713606654
1408,17,33,0.7878787878787878,0.8888888888888888,0.9698500153045607,0.9696969696969697,0.9848484848484849,0.9966329966329965,0.18181818181818188,0.09595959595959602,0.026782981328435818
1409,17,34,0.6764705882352942,0.7936274509803922,0.887997623291741,0.8529411764705882,0.8897058823529411,0.9215686274509803,0.17647058823529405,0.0960784313725489,0.033571004159239304
1410,17,33,0.7575757575757576,0.8482323232323232,0.9248546066727885,0.8787878787878788,0.9204545454545454,0.9545454545454546,0.12121212121212122,0.07222222222222219,0.02969084787266607
1411,17,34,0.5,0.6808823529411764,0.761437908496732,0.7352941176470589,0.8063725490196078,0.8039215686274509,0.23529411764705888,0.12549019607843137,0.042483660130718914
1412,17,34,0.7058823529411765,0.8308823529411765,0.9003267973856209,0.8823529411764706,0.9289215686274509,0.934640522875817,0.17647058823529405,0.09803921568627438,0.03431372549019607
1413,17,34,0.8235294117647058,0.9019607843137254,0.9689542483660131,0.9411764705882353,0.9705882352941176,0.9934640522875817,0.11764705882352944,0.06862745098039225,0.02450980392156865
1414,17,34,0.8235294117647058,0.8720588235294118,0.9096850861556744,0.8823529411764706,0.9044117647058824,0.9248366013071895,0.05882352941176472,0.032352941176470584,0.015151515151515027
1415,17,33,0.6060606060606061,0.7267676767676768,0.7649219467401286,0.696969696969697,0.7853535353535354,0.7946127946127945,0.09090909090909094,0.05858585858585852,0.02969084787266596
1416,17,34,0.7941176470588235,0.8674019607843136,0.9297385620915033,0.8823529411764706,0.9227941176470589,0.9558823529411765,0.08823529411764708,0.055392156862745234,0.02614379084967322
1417,17,34,0.5,0.661029411764706,0.7244503862150921,0.6764705882352942,0.758578431372549,0.7663398692810457,0.17647058823529416,0.09754901960784301,0.04188948306595364
1418,17,34,0.7352941176470589,0.857843137254902,0.9603386809269163,0.9411764705882353,0.9705882352941176,0.9934640522875817,0.2058823529411764,0.11274509803921562,0.0331253713606654
1419,17,34,0.7941176470588235,0.8848039215686275,0.922756981580511,0.9411764705882353,0.9583333333333334,0.9411764705882353,0.1470588235294118,0.07352941176470584,0.018419489007724277
1420,17,33,0.7575757575757576,0.8406565656565657,0.8777165595347414,0.8484848484848485,0.8926767676767676,0.8973063973063973,0.09090909090909094,0.05202020202020197,0.019589837771655905
1421,17,32,0.5625,0.7106770833333333,0.7367424242424242,0.6875,0.78515625,0.765625,0.125,0.07447916666666665,0.0288825757575758
1422,17,34,0.5294117647058824,0.6906862745098039,0.7587641117052882,0.7058823529411765,0.7916666666666666,0.8006535947712418,0.17647058823529416,0.10098039215686272,0.041889483065953526
1423,17,33,0.5757575757575758,0.7012626262626263,0.7323232323232323,0.696969696969697,0.7664141414141413,0.7626262626262625,0.12121212121212122,0.06515151515151507,0.030303030303030276
1424,17,34,0.7647058823529411,0.8426470588235294,0.899881164587047,0.8823529411764706,0.9044117647058824,0.9248366013071895,0.11764705882352944,0.061764705882352944,0.024955436720142443
1425,17,34,0.7058823529411765,0.8009803921568628,0.8398692810457516,0.8235294117647058,0.8627450980392156,0.8660130718954248,0.11764705882352933,0.06176470588235283,0.02614379084967311
1426,17,33,0.7878787878787878,0.8608585858585858,0.8850627486991123,0.8787878787878788,0.9078282828282829,0.9006734006734006,0.09090909090909094,0.046969696969697106,0.015610651974288348
1427,17,32,0.5625,0.7473958333333333,0.872790404040404,0.8125,0.8932291666666666,0.9236111111111112,0.25,0.14583333333333337,0.05082070707070718
1428,17,32,0.78125,0.8565104166666666,0.8802083333333334,0.875,0.9049479166666667,0.8975694444444444,0.09375,0.04843750000000013,0.01736111111111105
1429,17,34,0.7352941176470589,0.8306372549019608,0.8786393345216874,0.8529411764705882,0.8958333333333334,0.9003267973856209,0.11764705882352933,0.06519607843137254,0.021687462863933527
1430,17,33,0.6060606060606061,0.7191919191919193,0.7138047138047139,0.6666666666666666,0.7575757575757576,0.7373737373737375,0.06060606060606055,0.0383838383838383,0.023569023569023573
1431,17,33,0.5757575757575758,0.7242424242424244,0.810376492194674,0.7575757575757576,0.8282828282828284,0.8552188552188552,0.18181818181818177,0.10404040404040404,0.04484236302418121
1432,17,34,0.8529411764705882,0.9264705882352942,0.9832144979203802,1.0,1.0,1.0,0.1470588235294118,0.07352941176470584,0.01678550207961982
1433,17,34,0.5294117647058824,0.671078431372549,0.6601307189542484,0.6176470588235294,0.7230392156862745,0.6862745098039216,0.08823529411764708,0.05196078431372553,0.02614379084967322
1434,17,34,0.6470588235294118,0.7818627450980393,0.7957516339869282,0.7941176470588235,0.8602941176470589,0.8202614379084967,0.1470588235294117,0.07843137254901955,0.02450980392156854
1435,17,33,0.6363636363636364,0.7340909090909091,0.7845117845117845,0.696969696969697,0.7790404040404041,0.8164983164983165,0.06060606060606066,0.04494949494949496,0.03198653198653201
1436,17,33,0.7575757575757576,0.861111111111111,0.9124579124579124,0.9090909090909091,0.9419191919191919,0.936026936026936,0.1515151515151515,0.08080808080808088,0.023569023569023573
1437,17,34,0.6470588235294118,0.7843137254901961,0.8398692810457516,0.7941176470588235,0.872549019607843,0.8725490196078431,0.1470588235294117,0.08823529411764697,0.0326797385620915
1438,17,33,0.3939393939393939,0.6027777777777777,0.7447199265381084,0.6363636363636364,0.7487373737373738,0.8097643097643097,0.24242424242424243,0.14595959595959607,0.06504438322620132
1439,17,34,0.8235294117647058,0.879656862745098,0.8888888888888888,0.8823529411764706,0.9105392156862745,0.9035947712418301,0.05882352941176472,0.030882352941176472,0.014705882352941235
1440,17,32,0.65625,0.8072916666666667,0.9398674242424243,0.875,0.9375,0.9861111111111112,0.21875,0.13020833333333326,0.04624368686868685
1441,17,32,0.75,0.8515625,0.905145202020202,0.875,0.9244791666666666,0.9305555555555556,0.125,0.07291666666666663,0.02541035353535359
1442,17,32,0.78125,0.8484375,0.8999368686868687,0.875,0.8984375,0.9201388888888888,0.09375,0.050000000000000044,0.02020202020202011
1443,17,33,0.5151515151515151,0.6843434343434343,0.6655953474135292,0.6363636363636364,0.755050505050505,0.6902356902356903,0.12121212121212122,0.07070707070707072,0.0246403428221611
1444,17,33,0.9393939393939394,0.9696969696969697,0.9932659932659933,1.0,1.0,1.0,0.06060606060606055,0.030303030303030276,0.006734006734006703
1445,17,34,0.6764705882352942,0.7740196078431373,0.7865418894830659,0.7647058823529411,0.821078431372549,0.80718954248366,0.08823529411764697,0.04705882352941171,0.020647653000594124
1446,17,34,0.6764705882352942,0.8012254901960785,0.8704693998811647,0.8529411764705882,0.8958333333333333,0.9003267973856209,0.17647058823529405,0.09460784313725479,0.029857397504456262
1447,17,32,0.65625,0.746875,0.71875,0.6875,0.765625,0.7326388888888888,0.03125,0.018750000000000044,0.01388888888888884
